LEMMA,POS
métamorphosé,ADJ
métaphorisé,ADJ
métastasé,ADJ
météorisé,ADJ
méthanisé,ADJ
méthylé,ADJ
métissé,ADJ
métré,ADJ
meulé,ADJ
meurtri,ADJ
mévendu,ADJ
mezzosoprano,NOUN
mi-aout,NOUN
miammiam,INTJ
microfilmé,ADJ
micronisé,ADJ
microondable,ADJ
microonde,NOUN
microordinateur,NOUN
microorganisme,NOUN
micropucé,ADJ
microté,ADJ
mignardé,ADJ
mignoté,ADJ
migré,ADJ
militarisé,ADJ
milkbar,NOUN
milkshake,NOUN
mille-et-unième,ADJ
mille-et-unième,NOUN
millefeuille,NOUN
millefleur,NOUN
millepatte,NOUN
milleraie,NOUN
millésimé,ADJ
mimé,ADJ
miné,ADJ
minéralisé,ADJ
miniaturé,ADJ
miniaturisé,ADJ
minichaine,NOUN
minifié,ADJ
minimisé,ADJ
miniordinateur,NOUN
minisérie,NOUN
minoré,ADJ
minuté,ADJ
miré,ADJ
mire-œuf,NOUN
mirmidon,NOUN
mis,ADJ
misé,ADJ
missionné,ADJ
mité,ADJ
mithracisme,NOUN
mithridatisé,ADJ
mitigé,ADJ
mitonné,ADJ
mitraillé,ADJ
mixé,ADJ
mixtionné,ADJ
mobilisé,ADJ
modelé,ADJ
modélisé,ADJ
modérato,ADV
modérato,NOUN
modernisé,ADJ
modifié,ADJ
modulé,ADJ
moellonage,NOUN
moère,NOUN
moflé,ADJ
mogol,ADJ
mogol,NOUN
moinssoyé,ADJ
moisé,ADJ
moissonné,ADJ
moiti,ADJ
molesté,ADJ
moleté,ADJ
mollardé,ADJ
molletonné,ADJ
molli,ADJ
momifié,ADJ
mondé,ADJ
mondialisé,ADJ
monétarisé,ADJ
monétisé,ADJ
monitoré,ADJ
monnayé,ADJ
monopolisé,ADJ
monosaccaride,NOUN
monté,ADJ
monte-en-l’air,NOUN
monte-fut,NOUN
monte-plat,NOUN
monte-sac,NOUN
montré,ADJ
moqué,ADJ
moquetté,ADJ
moral,ADJ
morale,NOUN
moralisé,ADJ
morcelé,ADJ
morcèlement,NOUN
mordancé,ADJ
mordillé,ADJ
mordoré,ADJ
morfilé,ADJ
morflé,ADJ
morigéné,ADJ
morniflé,ADJ
mortaisé,ADJ
mortifié,ADJ
motivé,ADJ
motorisé,ADJ
motté,ADJ
moucharabié,NOUN
mouchardé,ADJ
mouché,ADJ
moucherole,NOUN
moucheté,ADJ
moudjahidine,NOUN
mouflé,ADJ
mouillé,ADJ
moulé,ADJ
mouliné,ADJ
moulu,ADJ
mouluré,ADJ
mort,ADJ
mouronné,ADJ
mousmée,NOUN
mousquèterie,NOUN
mout,NOUN
mouvé,ADJ
mouvementé,ADJ
mû,ADJ
moxabustion,NOUN
moyenné,ADJ
muché,ADJ
mucopolysaccaride,NOUN
mué,ADJ
muezzine,NOUN
mugi,ADJ
mugueté,ADJ
muléta,NOUN
multiinstrumentiste,ADJ
multiinstrumentiste,NOUN
multiplateforme,ADJ
multiplexé,ADJ
multiplié,ADJ
multiutilisateur,ADJ
muni,ADJ
municipalisé,ADJ
munitionné,ADJ
muraillé,ADJ
mure,ADJ
mure,NOUN
muré,ADJ
murement,ADV
murgé,ADJ
muri,ADJ
murier,NOUN
murir,VERB
murissage,NOUN
murissant,ADJ
murissement,NOUN
murisserie,NOUN
murmuré,ADJ
muron,NOUN
murs,ADJ
musclé,ADJ
musculosquelettique,ADJ
musé,ADJ
muséifié,ADJ
muselé,ADJ
musèlement,NOUN
muserole,NOUN
musicalisé,ADJ
musiqué,ADJ
musli,NOUN
musqué,ADJ
mussé,ADJ
muté,ADJ
mutiné,ADJ
mutualisé,ADJ
mystifié,ADJ
mythifié,ADJ
n-ième,ADJ
n-ième,NOUN
n’importe,PRON
nacré,ADJ
nagé,ADJ
naitre,VERB
nanifié,ADJ
nanzouk,NOUN
napalmé,ADJ
nappé,ADJ
nargué,ADJ
narré,ADJ
nasalisé,ADJ
nase,ADJ
nase,NOUN
nasillé,ADJ
nassé,ADJ
nationalisé,ADJ
natté,ADJ
naturalisé,ADJ
navré,ADJ
né,ADJ
néantisé,ADJ
nébulisé,ADJ
nécrosé,ADJ
négligé,ADJ
négocié,ADJ
négondo,NOUN
négrifié,ADJ
négrospiritual,NOUN
négué,ADJ
nélombo,NOUN
néocalédonien,ADJ
néocalédonien,NOUN
néohébridais,ADJ
néohébridais,NOUN
néologisé,ADJ
néozélandais,ADJ
néozélandais,NOUN
nervé,ADJ
nervuré,ADJ
nettoyé,ADJ
neutralisé,ADJ
névocarcinome,NOUN
névus,NOUN
newlook,ADJ
newlook,NOUN
niché,ADJ
nickelé,ADJ
nicotinisé,ADJ
nid-d’abeilles,NOUN
nids-d’abeilles,NOUN
nié,ADJ
niellé,ADJ
nigérianisé,ADJ
nightclub,NOUN
nilgau,NOUN
nimbé,ADJ
nippé,ADJ
niqué,ADJ
nitraté,ADJ
nitré,ADJ
nitrifié,ADJ
nitruré,ADJ
nivelé,ADJ
nivèlement,NOUN
nivoglaciaire,ADJ
nivopluvial,ADJ
nocébo,NOUN
noirci,ADJ
nolisé,ADJ
nombré,ADJ
nominalisé,ADJ
nonstop,ADJ
nonstop,NOUN
nonuplé,ADJ
nopé,ADJ
normalisé,ADJ
noroit,NOUN
noté,ADJ
notifié,ADJ
noué,ADJ
nourri,ADJ
nové,ADJ
noyauté,ADJ
noyé,ADJ
nuancé,ADJ
nucléarisé,ADJ
nucléé,ADJ
nué,ADJ
nument,ADV
numérisé,ADJ
numéroté,ADJ
numérus,NOUN
nuocmam,NOUN
nuraghé,NOUN
nurserie,NOUN
obéi,ADJ
obéré,ADJ
objecté,ADJ
objectifié,ADJ
objectivé,ADJ
oblitéré,ADJ
obnubilé,ADJ
obombré,ADJ
obscurci,ADJ
observé,ADJ
obstrué,ADJ
obtenu,ADJ
obturé,ADJ
obvenu,ADJ
occasionalisme,NOUN
occasionaliste,ADJ
occasionaliste,NOUN
occasionné,ADJ
occidentalisé,ADJ
occis,ADJ
occise,ADJ
occlus,ADJ
occulté,ADJ
occupé,ADJ
ocré,ADJ
octavié,ADJ
octroyé,ADJ
octuplé,ADJ
œillé,ADJ
œilletonné,ADJ
œnothéra,NOUN
officialisé,ADJ
offert,ADJ
offusqué,ADJ
oiselé,ADJ
oligosaccaride,NOUN
ombragé,ADJ
ombré,ADJ
omis,ADJ
ondoyé,ADJ
ondulé,ADJ
onestep,NOUN
opacifié,ADJ
opalisé,ADJ
open-sourcé,ADJ
opensourcé,ADJ
opéré,ADJ
opérationnalisé,ADJ
opiniâtré,ADJ
oppressé,ADJ
optimalisé,ADJ
optimisé,ADJ
oralisé,ADJ
orangé,ADJ
orchestré,ADJ
orchiépididymite,NOUN
ordonnancé,ADJ
ordonné,ADJ
organisé,ADJ
organsiné,ADJ
orientalisé,ADJ
orienté,ADJ
originé,ADJ
oringué,ADJ
orné,ADJ
ornementé,ADJ
orthogonalisé,ADJ
orthographié,ADJ
oscarisé,ADJ
oscillobattant,ADJ
oscillocoulissant,ADJ
osé,ADJ
ossifié,ADJ
ossobuco,NOUN
ostracisé,ADJ
ostrogot,ADJ
ostrogot,NOUN
ostrogotique,ADJ
ôté,ADJ
otorhino,NOUN
otorhinolaryngologie,NOUN
otorhinolaryngologique,ADJ
otorhinolaryngologiste,NOUN
ouaté,ADJ
ouatiné,ADJ
ouï,ADJ
ouïgour,ADJ
ouïgour,NOUN
ouillé,ADJ
ourdi,ADJ
ourlé,ADJ
outillé,ADJ
outré,ADJ
outrepassé,ADJ
outsideur,NOUN
ouvert,ADJ
ouvragé,ADJ
ouvré,ADJ
ouvre-boite,NOUN
ouvre-huitre,NOUN
ovalisé,ADJ
ovationné,ADJ
overclocké,ADJ
oxydé,ADJ
oxygéné,ADJ
ozonisé,ADJ
p’tit,ADJ
p’tit,NOUN
pacagé,ADJ
pacifié,ADJ
pacqué,ADJ
paddocké,ADJ
paélia,NOUN
paganisé,ADJ
pagé,ADJ
pageoté,ADJ
paginé,ADJ
pagnoté,ADJ
paillardé,ADJ
paillassonné,ADJ
paillé,ADJ
pailleté,ADJ
paillonné,ADJ
paisselé,ADJ
paitre,VERB
palancré,ADJ
palangré,ADJ
palangué,ADJ
palanqué,ADJ
palatalisé,ADJ
paletté,ADJ
palettisé,ADJ
pâli,ADJ
palicare,NOUN
palissadé,ADJ
palissé,ADJ
palissonné,ADJ
pallié,ADJ
palmé,ADJ
paloté,ADJ
palpé,ADJ
paluché,ADJ
pâmé,ADJ
panaché,ADJ
panatéla,NOUN
panatella,NOUN
panca,NOUN
pané,ADJ
panèterie,NOUN
panifié,ADJ
paniqué,ADJ
panné,ADJ
panneauté,ADJ
pansé,ADJ
panthéonisé,ADJ
papèterie,NOUN
papi,NOUN
papilloté,ADJ
papouillé,ADJ
parabène,NOUN
parachevé,ADJ
parafe,NOUN
parafé,ADJ
parafer,VERB
parafeur,NOUN
paraffiné,ADJ
paraisonné,ADJ
paraitre,NOUN
paraitre,VERB
parallélisé,ADJ
paramétré,ADJ
paramétrisé,ADJ
parangonné,ADJ
paraphé,ADJ
paraphrasé,ADJ
parasité,ADJ
parcellarisé,ADJ
parcellé,ADJ
parcellisé,ADJ
parcheminé,ADJ
parcouru,ADJ
pardonné,ADJ
paré,ADJ
pare-balle,ADJ
pare-balle,NOUN
pare-cendre,NOUN
pare-clou,NOUN
pare-éclat,NOUN
pare-étincelle,NOUN
pare-étoupille,NOUN
parebrise,NOUN
parechoc,NOUN
parélie,NOUN
parementé,ADJ
parfilé,ADJ
parfondu,ADJ
parfumé,ADJ
parié,ADJ
parjuré,ADJ
parkérisé,ADJ
parlé,ADJ
parodié,ADJ
parqué,ADJ
parqueté,ADJ
parquèterie,NOUN
parrainé,ADJ
parsé,ADJ
parsemé,ADJ
partagé,ADJ
particularisé,ADJ
partitionné,ADJ
partouse,NOUN
partouser,VERB
paru,ADJ
parvenu,ADJ
pas-d’âne,NOUN
paséo,NOUN
pasodoble,NOUN
passe-boule,NOUN
passementé,ADJ
passepartout,ADJ
passepartout,NOUN
passepasse,NOUN
passepoilé,ADJ
passetemps,NOUN
passionaria,NOUN
passivé,ADJ
pastellé,ADJ
pasteurisé,ADJ
pastiché,ADJ
pastillé,ADJ
patafiolé,ADJ
patché,ADJ
pateliné,ADJ
patenté,ADJ
pathologisé,ADJ
patiné,ADJ
patouillé,ADJ
patouné,ADJ
patté,ADJ
patte-d’oie,NOUN
pattes-d’oie,NOUN
pâturé,ADJ
paumoyé,ADJ
paupérisé,ADJ
pavané,ADJ
pavoisé,ADJ
payé,ADJ
peaufiné,ADJ
pêché,ADJ
pécile,NOUN
pécorino,NOUN
pédigrée,NOUN
pédum,NOUN
peepshow,NOUN
peigné,ADJ
peiné,ADJ
peint,ADJ
peinturé,ADJ
peinturluré,ADJ
pélagos,NOUN
pelé,ADJ
pêlemêle,ADV
pêlemêle,NOUN
pellé,ADJ
pelleté,ADJ
peloté,ADJ
pelotonné,ADJ
pembenisé,ADJ
pénalisé,ADJ
pénalty,NOUN
penché,ADJ
pénétré,ADJ
pennure,NOUN
pensé,ADJ
pèperin,NOUN
pèquenaud,ADJ
pèquenaud,NOUN
pèquenot,ADJ
pèquenot,NOUN
péquet,NOUN
percé,ADJ
percemaille,NOUN
perçu,ADJ
perché,ADJ
percolé,ADJ
percuté,ADJ
percutiréaction,NOUN
pérennisé,ADJ
péréquaté,ADJ
pérestroïka,NOUN
perfectionné,ADJ
perforé,ADJ
perfusé,ADJ
périinformatique,ADJ
périinformatique,NOUN
périmé,ADJ
perlé,ADJ
permanenté,ADJ
perméabilisé,ADJ
permuté,ADJ
péronéotibial,ADJ
peroxydé,ADJ
perpétré,ADJ
perpétué,ADJ
persifflage,NOUN
persifflé,ADJ
persiffler,VERB
persiffleur,ADJ
persiffleur,NOUN
persiflé,ADJ
persillé,ADJ
personnalisé,ADJ
personnifié,ADJ
perspiré,ADJ
persuadé,ADJ
perturbé,ADJ
perverti,ADJ
pervibré,ADJ
pesé,ADJ
pèse-mout,NOUN
péséta,NOUN
péso,NOUN
pétardé,ADJ
pété,ADJ
pétinisme,NOUN
pétiniste,ADJ
pétiniste,NOUN
petit-maitre,NOUN
petite-maitresse,NOUN
petites-maitresses,NOUN
petits-maitres,NOUN
pétri,ADJ
pétrifié,ADJ
peuplé,ADJ
phagocyté,ADJ
pharyngolaryngite,NOUN
phonétisé,ADJ
phosphaté,ADJ
phosphorylé,ADJ
photocopié,ADJ
photofinish,NOUN
photographié,ADJ
photorobot,NOUN
photosynthétisé,ADJ
physicochimie,NOUN
physicochimique,ADJ
physicochimiste,NOUN
physicomathématique,NOUN
physicothéologique,ADJ
pianoforté,NOUN
pianoté,ADJ
pickup,NOUN
picolé,ADJ
picolo,NOUN
picoré,ADJ
picoté,ADJ
picté,ADJ
pied-d’alouette,NOUN
pied-d’oiseau,NOUN
pieds-d’alouette,NOUN
pieds-d’oiseau,NOUN
piégé,ADJ
pierré,ADJ
piéta,NOUN
piètement,NOUN
piétiné,ADJ
piétonnisé,ADJ
pieuté,ADJ
pifé,ADJ
pifer,VERB
piffé,ADJ
pigé,ADJ
pigeonné,ADJ
pigmenté,ADJ
pignoché,ADJ
pignolé,ADJ
pilé,ADJ
pillé,ADJ
pilonné,ADJ
pilosébacé,ADJ
piloté,ADJ
pimé,ADJ
pimenté,ADJ
pin’s,NOUN
pincé,ADJ
pince-fesse,NOUN
pince-note,NOUN
piné,ADJ
pingpong,NOUN
pinté,ADJ
pinup,NOUN
pioché,ADJ
pipé,ADJ
pipeauté,ADJ
pipeté,ADJ
pipolisation,NOUN
pique-fleur,NOUN
pique-fruit,NOUN
pique-note,NOUN
piquenique,NOUN
piqueniquer,VERB
piqueniqueur,NOUN
piqueté,ADJ
piquousé,ADJ
piqure,NOUN
piraté,ADJ
pissé,ADJ
pissefroid,NOUN
pistaché,ADJ
pisté,ADJ
pistoléro,NOUN
pitanché,ADJ
pivoté,ADJ
pixelisé,ADJ
pizzéria,NOUN
placardé,ADJ
placardisé,ADJ
placé,ADJ
placébo,NOUN
plafonné,ADJ
plagié,ADJ
plaidé,ADJ
plainé,ADJ
plaint,ADJ
plaisanté,ADJ
planchéié,ADJ
plané,ADJ
planifié,ADJ
planté,ADJ
plaqué,ADJ
plasmifié,ADJ
plastifié,ADJ
plastiqué,ADJ
plastronné,ADJ
platiné,ADJ
platinisé,ADJ
plâtré,ADJ
plébiscité,ADJ
pleuré,ADJ
plié,ADJ
plissé,ADJ
plombé,ADJ
plongé,ADJ
ploqué,ADJ
ployé,ADJ
plumcake,NOUN
plumé,ADJ
plumpouding,NOUN
pluralisé,ADJ
plussoyé,ADJ
pluvionival,ADJ
pochardé,ADJ
poché,ADJ
pochetronné,ADJ
podcasté,ADJ
podoorthésiste,NOUN
podzolisé,ADJ
poêlé,ADJ
poètereau,NOUN
poétisé,ADJ
pogné,ADJ
pogrome,NOUN
poignardé,ADJ
poilé,ADJ
poinçonné,ADJ
pointé,ADJ
poissé,ADJ
poivré,ADJ
poivroté,ADJ
polarisé,ADJ
poldérisé,ADJ
poli,ADJ
policé,ADJ
politisé,ADJ
pollinisé,ADJ
pollué,ADJ
polycopié,ADJ
polymérisé,ADJ
polysaccaride,NOUN
pomérium,NOUN
pommadé,ADJ
pommelé,ADJ
pompé,ADJ
pomponné,ADJ
poncé,ADJ
ponch,NOUN
ponctionné,ADJ
ponctué,ADJ
poncture,NOUN
pondéré,ADJ
pondu,ADJ
pont-l’évêque,NOUN
ponté,ADJ
pontillé,ADJ
popcorn,NOUN
popularisé,ADJ
porphyrisé,ADJ
porté,ADJ
porte-aéronef,NOUN
porte-allumette,NOUN
porte-avion,NOUN
porte-bagage,NOUN
porte-balai,NOUN
porte-barge,NOUN
porte-billet,NOUN
porte-bouteille,NOUN
porte-carte,NOUN
porte-cigare,NOUN
porte-cigarette,NOUN
porte-conteneur,NOUN
porte-document,NOUN
porte-étrier,NOUN
porte-hélicoptère,NOUN
porte-jarretelle,NOUN
porte-revue,NOUN
porteclé,NOUN
portecrayon,NOUN
portefolio,NOUN
portefort,NOUN
portemonnaie,NOUN
porteplume,NOUN
portevoix,NOUN
portraituré,ADJ
posé,ADJ
positionné,ADJ
positivé,ADJ
postabortum,NOUN
postdaté,ADJ
posté,ADJ
postériori,ADV
postfacé,ADJ
postmarché,NOUN
postpartum,NOUN
postposé,ADJ
postscriptum,NOUN
postsynchronisé,ADJ
posttonique,ADJ
posttonique,NOUN
posttraumatique,ADJ
postulé,ADJ
potassé,ADJ
potentialisé,ADJ
potpourri,NOUN
poucepied,NOUN
pouding,NOUN
poudré,ADJ
poudroyé,ADJ
pourfendu,ADJ
pourléché,ADJ
pourpensé,ADJ
pourpré,ADJ
pourri,ADJ
poursoi,NOUN
poursuivi,ADJ
poussa,NOUN
poussé,ADJ
pousse-caillou,NOUN
poussepousse,NOUN
poutsé,ADJ
pracrit,NOUN
pratiqué,ADJ
préacheté,ADJ
préaffranchi,ADJ
préavisé,ADJ
précarisé,ADJ
précausal,ADJ
précausalité,NOUN
précautionné,ADJ
précédé,ADJ
préchargé,ADJ
préchauffé,ADJ
prêché,ADJ
prêchiprêcha,NOUN
précisé,ADJ
précommandé,ADJ
précomposé,ADJ
précompté,ADJ
préconcept,NOUN
préconceptuel,ADJ
préconfiguré,ADJ
préconisé,ADJ
prédéfini,ADJ
prédestiné,ADJ
prédéterminé,ADJ
prédiqué,ADJ
prédisposé,ADJ
prédit,ADJ
préempté,ADJ
préétabli,ADJ
préfacé,ADJ
préféré,ADJ
préfiguré,ADJ
préfinancé,ADJ
préfixé,ADJ
préformé,ADJ
préinférence,NOUN
préinstallé,ADJ
prélassé,ADJ
prélavé,ADJ
prèle,NOUN
prélevé,ADJ
préliaison,NOUN
prémâché,ADJ
prémédité,ADJ
premier-maitre,NOUN
premiers-maitres,NOUN
prémium,ADJ
prémium,NOUN
prémuni,ADJ
prénommé,ADJ
préoccupé,ADJ
préopération,NOUN
préparé,ADJ
prépayé,ADJ
prépositionné,ADJ
préréglé,ADJ
prérempli,ADJ
présagé,ADJ
prescrit,ADJ
présélectionné,ADJ
présenté,ADJ
préservé,ADJ
présidé,ADJ
présonorisé,ADJ
presqu’ile,NOUN
presqu’île,NOUN
pressbook,NOUN
pressé,ADJ
presse-agrume,NOUN
presse-fruit,NOUN
presse-papier,NOUN
pressenti,ADJ
pressuré,ADJ
pressurisé,ADJ
presté,ADJ
présumé,ADJ
présuré,ADJ
prêté,ADJ
prétendu,ADJ
prétendûment,ADV
prétérité,ADJ
prétexté,ADJ
prévaloi,ADJ
prévenu,ADJ
préverbal,ADJ
préverbalement,ADV
prévisualisé,ADJ
prié,ADJ
primadonna,NOUN
primarisé,ADJ
primé,ADJ
primitive,ADJ
primitive,NOUN
primoaccédant,NOUN
primodélinquance,NOUN
primodélinquant,NOUN
priorisé,ADJ
pris,ADJ
prisé,ADJ
privatdocent,NOUN
privatdozent,NOUN
privatisé,ADJ
probé,ADJ
problématisé,ADJ
proclamé,ADJ
procrastiné,ADJ
procréé,ADJ
procuré,ADJ
prodigué,ADJ
profané,ADJ
proféré,ADJ
professé,ADJ
professionnalisé,ADJ
programmé,ADJ
prohibé,ADJ
projeté,ADJ
prolétarisé,ADJ
prolongé,ADJ
promené,ADJ
prométhium,NOUN
promotionné,ADJ
promu,ADJ
promulgué,ADJ
prôné,ADJ
pronostiqué,ADJ
prooccidental,ADJ
prooccidental,NOUN
propagé,ADJ
prophétisé,ADJ
proportionné,ADJ
proposé,ADJ
propulsé,ADJ
prorogé,ADJ
proscénium,NOUN
prosodié,ADJ
prospecté,ADJ
protège-dent,NOUN
protéiné,ADJ
protesté,ADJ
prototypé,ADJ
prouvé,ADJ
provenu,ADJ
proverbialisé,ADJ
provigné,ADJ
provisionné,ADJ
provoqué,ADJ
prud’homal,ADJ
prud’homie,NOUN
prud’homme,NOUN
prunelier,NOUN
psalmodié,ADJ
psychanalysé,ADJ
psychiatrisé,ADJ
psychologisé,ADJ
psychosensorimoteur,ADJ
publicisé,ADJ
publié,ADJ
publiinformation,NOUN
publirédactionnel,NOUN
pucé,ADJ
puddlé,ADJ
pué,ADJ
puiné,ADJ
puiné,NOUN
puisé,ADJ
pulqué,NOUN
pulsé,ADJ
pulvérisé,ADJ
punaisé,ADJ
punchingball,NOUN
puni,ADJ
puntilléro,NOUN
purgé,ADJ
purifié,ADJ
pustulé,ADJ
putréfié,ADJ
pyrogravé,ADJ
pyrole,NOUN
pyrolysé,ADJ
pyrrol,NOUN
qu’en-dira-t-on,NOUN
quadrillé,ADJ
quadruplé,ADJ
quanta,NOUN
quantifié,ADJ
quarante-et-unième,ADJ
quarante-et-unième,NOUN
quarderonné,ADJ
quarré,ADJ
quartagé,ADJ
quartier-maitre,NOUN
quartiers-maitres,NOUN
québécisé,ADJ
québracho,NOUN
quéchua,NOUN
quelqu’un,PRON
quelqu’une,PRON
quémandé,ADJ
querellé,ADJ
questionné,ADJ
quêté,ADJ
quetté,ADJ
queue-d’aronde,NOUN
queues-d’aronde,NOUN
queuté,ADJ
quillé,ADJ
quincailler,NOUN
quintessencié,ADJ
quintuplé,ADJ
quipou,NOUN
quittancé,ADJ
quitté,ADJ
quocngu,NOUN
quotepart,NOUN
rabâché,ADJ
rabaissé,ADJ
rabanté,ADJ
rabiboché,ADJ
rabioté,ADJ
rabistoqué,ADJ
râblé,ADJ
rabonni,ADJ
raboté,ADJ
rabougri,ADJ
rabouté,ADJ
rabroué,ADJ
raccommodé,ADJ
raccompagné,ADJ
raccordé,ADJ
raccoutré,ADJ
raccoutumé,ADJ
raccroché,ADJ
racheté,ADJ
racialisé,ADJ
raciné,ADJ
racketté,ADJ
raclé,ADJ
racolé,ADJ
raconté,ADJ
racorni,ADJ
racrapoté,ADJ
radé,ADJ
radié,ADJ
radiné,ADJ
radiobalisé,ADJ
radiodiffusé,ADJ
radiographié,ADJ
radioguidé,ADJ
radioréveil,NOUN
radioscopé,ADJ
radiotaxi,NOUN
radiotélégraphié,ADJ
radoubé,ADJ
radouci,ADJ
raffermi,ADJ
raffiné,ADJ
rafflésia,NOUN
raffuté,ADJ
raffûté,ADJ
raffuter,VERB
rafistolé,ADJ
raflé,ADJ
rafraichi,ADJ
rafraîchi,ADJ
rafraichir,VERB
rafraichissant,ADJ
rafraichissement,NOUN
rafraichisseur,NOUN
rafraichissoir,NOUN
ragaillardi,ADJ
ragout,NOUN
ragoutant,ADJ
ragouté,ADJ
ragoûté,ADJ
ragouter,VERB
ragrafé,ADJ
ragrandi,ADJ
ragréé,ADJ
raidi,ADJ
raillé,ADJ
railroute,ADJ
rainé,ADJ
raineté,ADJ
rainuré,ADJ
raisonné,ADJ
rajeuni,ADJ
rajouté,ADJ
rajusté,ADJ
ralingué,ADJ
rallongé,ADJ
rallumé,ADJ
ramagé,ADJ
ramaillé,ADJ
ramandé,ADJ
ramarré,ADJ
ramassé,ADJ
ramasse-couvert,NOUN
ramasse-feuille,NOUN
ramasse-miette,NOUN
ramasse-pâte,NOUN
ramastiqué,ADJ
ramé,ADJ
ramendé,ADJ
ramené,ADJ
rameuté,ADJ
ramifié,ADJ
ramolli,ADJ
ramoné,ADJ
rancardé,ADJ
ranci,ADJ
rançonné,ADJ
randomisé,ADJ
rangé,ADJ
ranimé,ADJ
rapapilloté,ADJ
rapatrié,ADJ
rapatronné,ADJ
râpé,ADJ
rapetassé,ADJ
rapetissé,ADJ
rapeur,NOUN
rapiécé,ADJ
rapiéceté,ADJ
rapièceté,ADJ
rapièceter,VERB
raplati,ADJ
rapointi,ADJ
rappareillé,ADJ
rapparié,ADJ
rappé,ADJ
rappointi,ADJ
rapporté,ADJ
rappris,ADJ
rapproché,ADJ
rapproprié,ADJ
rapprovisionné,ADJ
rappuyé,ADJ
rapsode,NOUN
rapsodie,NOUN
rapsodique,ADJ
rapsodiste,NOUN
raqué,ADJ
raquettier,NOUN
raréfié,ADJ
rasé,ADJ
rase-motte,NOUN
rassasié,ADJ
rassemblé,ADJ
rasséréné,ADJ
rassi,ADJ
rassoir,VERB
rassuré,ADJ
ratatiné,ADJ
râtelé,ADJ
ratiboisé,ADJ
ratifié,ADJ
ratiné,ADJ
rationalisé,ADJ
rationné,ADJ
ratissé,ADJ
ratonné,ADJ
rattaché,ADJ
rattrapé,ADJ
raturé,ADJ
raugmenté,ADJ
ravagé,ADJ
ravalé,ADJ
ravaudé,ADJ
ravi,ADJ
ravigoté,ADJ
ravili,ADJ
raviné,ADJ
ravisé,ADJ
ravitaillé,ADJ
ravivé,ADJ
rayé,ADJ
raygrass,NOUN
rayonné,ADJ
razzié,ADJ
réabonné,ADJ
réabordé,ADJ
réabsorbé,ADJ
réacclimaté,ADJ
réaccoutumé,ADJ
réacheminé,ADJ
réactivé,ADJ
réactualisé,ADJ
réadapté,ADJ
réadmis,ADJ
readymade,NOUN
réaffecté,ADJ
réaffirmé,ADJ
réaffuté,ADJ
réaffûté,ADJ
réaffuter,VERB
réagencé,ADJ
réajusté,ADJ
réalésé,ADJ
réaligné,ADJ
réalimenté,ADJ
réalisé,ADJ
realityshow,NOUN
réalloué,ADJ
réalpolitique,NOUN
réaménagé,ADJ
réamorcé,ADJ
réanalysé,ADJ
réanimé,ADJ
réapparaitre,VERB
réapparu,ADJ
réappliqué,ADJ
réappris,ADJ
réapproprié,ADJ
réapprovisionné,ADJ
réargenté,ADJ
réarmé,ADJ
réarrangé,ADJ
réassemblé,ADJ
réassigné,ADJ
réassorti,ADJ
réassumé,ADJ
réassuré,ADJ
réatterri,ADJ
réattribué,ADJ
réaugmenté,ADJ
réaxé,ADJ
rebandé,ADJ
rebaptisé,ADJ
rebasculé,ADJ
rebâti,ADJ
rebattu,ADJ
rebecté,ADJ
rebellé,ADJ
rebiffé,ADJ
reblanchi,ADJ
rebloqué,ADJ
rebobiné,ADJ
reboisé,ADJ
rebondi,ADJ
reboosté,ADJ
rebordé,ADJ
rebouché,ADJ
rebouclé,ADJ
rebouté,ADJ
reboutonné,ADJ
rebraguetté,ADJ
rebranché,ADJ
rebrodé,ADJ
rebroussé,ADJ
rebruler,VERB
rebu,ADJ
rebuté,ADJ
recâblé,ADJ
recaché,ADJ
recacheté,ADJ
recadré,ADJ
recalcifié,ADJ
recalculé,ADJ
recalé,ADJ
recalibré,ADJ
recapitalisé,ADJ
récapitulé,ADJ
recapturé,ADJ
recardé,ADJ
recarrelé,ADJ
recasé,ADJ
recédé,ADJ
recelé,ADJ
recélé,ADJ
recéler,VERB
recéleur,NOUN
recensé,ADJ
recentré,ADJ
recepé,ADJ
recépé,ADJ
réceptionné,ADJ
recerclé,ADJ
reçu,ADJ
rechampi,ADJ
réchampi,ADJ
rechangé,ADJ
rechanté,ADJ
rechapé,ADJ
rechargé,ADJ
rechassé,ADJ
réchauffé,ADJ
rechaussé,ADJ
recherché,ADJ
rechristianisé,ADJ
réciproqué,ADJ
récité,ADJ
réclamé,ADJ
reclapé,ADJ
reclassé,ADJ
recloué,ADJ
recodé,ADJ
recoiffé,ADJ
récolé,ADJ
recollé,ADJ
recolonisé,ADJ
recoloré,ADJ
récolté,ADJ
recombiné,ADJ
recommencé,ADJ
recomparaitre,VERB
récompensé,ADJ
recompilé,ADJ
recomplété,ADJ
recomposé,ADJ
recompressé,ADJ
recompté,ADJ
reconcentré,ADJ
réconcilié,ADJ
recondamné,ADJ
reconditionné,ADJ
reconduit,ADJ
reconfiguré,ADJ
reconfiné,ADJ
reconfirmé,ADJ
réconforté,ADJ
recongelé,ADJ
reconnaitre,VERB
reconnecté,ADJ
reconnu,ADJ
reconquéri,ADJ
reconsidéré,ADJ
reconsolidé,ADJ
reconstitué,ADJ
reconstruit,ADJ
recontacté,ADJ
recontaminé,ADJ
recontextualisé,ADJ
